url,title,subTitle,productInfoMediaDetails,description,relatedProduct1,relatedProduct2,onDemand,rent,price,director,publisher
https://market.beta.formed.org/catalog/product/view/id/341/s/the-passion-of-bernadette/,The Passion of Bernadette,,Movie -  1 hr 46 mins,"
        ,
  
        ,
  ,Following up the acclaimed best-selling movie, ,, the story of the apparitions of Our Lady in Lourdes to Bernadette Soubirous, this beautiful Jean Delannoy film tells the rest of the story of her life after the Marian visions--the life that made Bernadette a saint. The grotto at Lourdes is flourishing with many pilgrims, and Bernadette leaves to enter the convent of the sisters of Nevers to dedicate her life to God. Under the harsh rule of the Novice Mistress who ""doesn't believe in apparitions,"" Bernadette, now Sister Marie Bernard, begins her life of achieving sanctity through prayer, faith, suffering, and deep charity toward all. With another moving performance by actress Sydney Penny, this film reveals incessant illness and suffering that St. Bernadette patiently, even cheerfully, endured throughout her life in the convent, often repeating her prayer to ""suffer and offer it to God."" She went to her eternal reward in 1879, at the age of 35. When her body was exhumed many years later, it was found to be incorrupt. Today she lays in rest in a glass case in the chapel of the Sisters of Nevers, where millions have come to see ""the little saint of Lourdes."",Following up the acclaimed best-selling movie, ,, the story of the apparitions of Our Lady in Lourdes to Bernadette Soubirous, this beautiful Jean Delannoy film tells the rest of the story of her life after the Marian visions--the life that made Bernadette a saint. The grotto at Lourdes is flourishing with many pilgrims, and Bernadette leaves to enter the convent of the sisters of Nevers to dedicate her life to God. Under the harsh rule of the Novice Mistress who ""doesn't believe in apparitions,"" Bernadette, now Sister Marie Bernard, begins her life of achieving sanctity through prayer, faith, suffering, and deep charity toward all. With another moving performance by actress Sydney Penny, this film reveals incessant illness and suffering that St. Bernadette patiently, even cheerfully, endured throughout her life in the convent, often repeating her prayer to ""suffer and offer it to God."" She went to her eternal reward in 1879, at the age of 35. When her body was exhumed many years later, it was found to be incorrupt. Today she lays in rest in a glass case in the chapel of the Sisters of Nevers, where millions have come to see ""the little saint of Lourdes.""","
                            Bernadette","
                            Lourdes",Available ON DEMAND,Rent: $4.99,Purchase: $15.99,"
      Director: Jean Delannoy",Publisher: Ignatius Press
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?publisher=76%2C63%2C67,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=92&publisher=76%2C63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/catalog/product/view/id/507/s/vd-crossingthegoaljesussaidwakeup-en/,"Crossing the Goal:  Jesus said, ""Wake up""",,Movie - 25 mins,"
        ,
  
        ,
  ,Jesus’s disciples fell asleep in the garden while Christ suffered. Could we do any better? The men of ,ask: Are you bringing your A-Game during time with Jesus, or are you merely showing up? Jesus displayed that in his time on earth, he perceived our world as a battlefield. Even today, we must stay alert and hold the front lines of God’s kingdom.,Jesus’s disciples fell asleep in the garden while Christ suffered. Could we do any better? The men of ,ask: Are you bringing your A-Game during time with Jesus, or are you merely showing up? Jesus displayed that in his time on earth, he perceived our world as a battlefield. Even today, we must stay alert and hold the front lines of God’s kingdom.","
                            Crossing the Goal:  Jesus said, ""Who is Jesus?""","
                            Crossing the Goal:  Jesus said, ""Wise Investment""",,Rent: $2.99,Purchase: $4.99,"
      Publisher: EWTN",    
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch.html?publisher=76%2C81%2C67,,,,,,,,,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=91&publisher=76%2C63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?language=87&publisher=78,,,,,,,,,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?language=87%2C86&publisher=78%2C63,,,,,,,"
    ,
    ,
    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=92&language=87%2C86&publisher=78,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=92&language=86&publisher=78%2C63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=92&language=86&publisher=63%2C78,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/catalog/product/view/id/466/s/vd-lucyandfriendsthechurch-en/,Lucy and Friends-The Church,,Movie - 30 mins,"Today, Lucy learns about the Church as Christ’s Body, visible and active all over the world to continue Christ’s work on earth. Sr. Grace explains how all the different baptized people make up different parts of the Body, and Lucy’s friends help us learn about the Church by telling us about St. John Paul II.,
        ,
  
        ,
  ","
                            Lucy and Friends-The Eucharist","
                            Lucy and Friends - The Good News",,Rent: $1.99,Purchase: $5.99,"
      Publisher: HMTV - Fundacion EUK Mamie",    
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?language=86%2C87&publisher=63%2C78,,,,,,,"
    ,
    ,
    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/catalog/product/view/id/264/s/saint-rita-of-cascia/,Saint Rita of Cascia,The True Story,Movie -  1 hr  1 mins,"
        ,
  
        ,
  ,A compelling docu-drama that tells the whole story of the amazing life of St. Rita of Cascia, the very popular saint who lived in Italy in the 14th century. Famous as the patronness of hopeless situations, St. Rita dealt with many very difficult and tragic events in her life. Through it all she developed a profound faith in God that was the source of her great strength, and why she is such a popular saint for all those dealing with difficult events in their own lives.,A compelling docu-drama that tells the whole story of the amazing life of St. Rita of Cascia, the very popular saint who lived in Italy in the 14th century. Famous as the patronness of hopeless situations, St. Rita dealt with many very difficult and tragic events in her life. Through it all she developed a profound faith in God that was the source of her great strength, and why she is such a popular saint for all those dealing with difficult events in their own lives.,Her story combines high drama, great love, deep betrayal, profound forgiveness, and strong faith. This story is about the brave woman who married her knight, helped him overcome his dark past and convert to faith, happily bore him two children, and later endures immense pain as she loses everything in her life. ,She finds peace and new hope through the generosity of a nearby convent of sisters, and with their help she develops a deep union with Christ that greatly inspires all who are near her.","
                            Saint Rita","
                            Saint Celestine",Available ON DEMAND,Rent: $3.99,Purchase: $11.99,"
      Publisher: Ignatius Press",    
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=92&publisher=76%2C67%2C63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=91&publisher=76%2C67%2C63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=92&publisher=63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/catalog/product/view/id/505/s/vd-crossingthegoaljesussaidwisein-en/,"Crossing the Goal:  Jesus said, ""Wise Investment""",,Movie - 24 mins,"
        ,
  
        ,
  ,This time on ,, the team examines the topic of investments: Where are you investing your time, talent, and treasure? In a society in which people spend much of their time and effort investing in temporal pleasures and worldly achievements, the men of Crossing the Goal give practical tips based in Scripture for investing in eternity.,This time on ,, the team examines the topic of investments: Where are you investing your time, talent, and treasure? In a society in which people spend much of their time and effort investing in temporal pleasures and worldly achievements, the men of Crossing the Goal give practical tips based in Scripture for investing in eternity.","
                            Crossing the Goal:  Jesus said, ""Who is Jesus?""","
                            Crossing the Goal: Jesus Said, ""God is Able""",,Rent: $2.99,Purchase: $4.99,"
      Publisher: EWTN",    
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?publisher=63%2C67,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch.html?publisher=81%2C67,,,,,,,,,,,
,,,,,,,,,,,
https://market.beta.formed.org/catalog/product/view/id/453/s/vd-lucyandfriendstheprodigalson-en/,Lucy and Friends - The Prodigal Son,,Movie - 30 mins,"A very sad Lucy comes to Sr. Grace after she has fought with a friend. Sr. Grace helps Lucy to understand what she needs to do by sharing one of Jesus’s parables: The Prodigal Son. Lucy’s friends show us an example of God’s mercy in the life of St. Padre Pio, an amazing man who lived in Italy. Lucy learns how to apologize to her friend.,
        ,
  
        ,
  ","
                            Lucy and Friends-Empty Yourself","
                            Lucy and Friends-Grace",,Rent: $1.99,Purchase: $5.99,"
      Publisher: HMTV - Fundacion EUK Mamie",    
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=91&publisher=76,,,,,,,,,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch.html?publisher=76%2C81%2C67%2C78,,,,,,,,,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch.html?publisher=76%2C81%2C67%2C63,,,,,,,,,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=92&language=87&publisher=78,,,,,,,,,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=91&language=86&publisher=78%2C63,,,,,,,"
    ,
    ,
    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=92&language=87%2C86&publisher=78%2C63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/catalog/product/view/id/454/s/vd-lucyandfriendsthegoodnews-en/,Lucy and Friends - The Good News,,Movie - 30 mins,"Lucy learns the best news in the whole world: God became man in order to save us, and he loves us without end. Sr. Grace helps us to understand that Jesus brings the possibility of great happiness to our world, if we follow his Word. Lucy’s friends tell us the story of Fr. Damien who tended to the community of diseased lepers in Hawaii, and turned the community into a place of joy and healing.,
        ,
  
        ,
  ","
                            Lucy and Friends - Love God and Your Neighbor","
                            Lucy and Friends-When We Get to Know Jesus",,Rent: $1.99,Purchase: $5.99,"
      Publisher: HMTV - Fundacion EUK Mamie",    
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?language=86%2C87&publisher=78,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=92&language=86%2C87&publisher=63%2C78,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=92&publisher=67%2C63,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/saints.html?is_available_on_demand=91&language=86%2C87&publisher=63%2C78,,,,,,,"
    ,
    ,
    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/catalog/product/view/id/502/s/vd-crossingthegoaljesussaidgodisa-en/,"Crossing the Goal: Jesus Said, ""God is Able""",,Movie - 24 mins,"
        ,
  
        ,
  ,In this first episode of the new , series, Brian Patrick and the Crossing the Goal Team embark on a discussion to understand the power of Jesus’s words in the Gospels. Their conversation leads to a conviction that Jesus’s own words have power, which still require a response from us living over two thousand years later. ,In this first episode of the new , series, Brian Patrick and the Crossing the Goal Team embark on a discussion to understand the power of Jesus’s words in the Gospels. Their conversation leads to a conviction that Jesus’s own words have power, which still require a response from us living over two thousand years later. ","
                            Crossing the Goal:  Jesus said, ""Do not be Anxious""","
                            Crossing the Goal:  Jesus said, ""Do you Love Me?""",,Rent: $2.99,Purchase: $4.99,"
      Publisher: EWTN",    
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?is_available_on_demand=92&publisher=63%2C76,,,,,,,"
    ,

    ,
",,,,
,,,,,,,,,,,
https://market.beta.formed.org/shop-products/watch/feature-films/test-category.html?publisher=63%2C67%2C76,,,,,,,"
    ,

    ,
",,,,
